region,sub_region,country,state_province,city
Europe,"Southern Europe",greece,Thessaly,TRIKALA
Europe,"Southern Europe",greece,Thessaly,VOLOS
Europe,"Southern Europe",greece,"East Macedonia and Thrace",XANTHI
Europe,"Southern Europe",Italy,Apulia,ALTAMURA
Europe,"Southern Europe",Italy,Apulia,ANDRIA
Europe,"Southern Europe",Italy,Lazio,ANZIO
Europe,"Southern Europe",Italy,Tuscany,AREZZO
Europe,"Southern Europe",Italy,Marche,"ASCOLI PICENO"
Europe,"Southern Europe",Italy,Campania,AVELLINO
Europe,"Southern Europe",Italy,Apulia,BARI
Europe,"Southern Europe",Italy,Apulia,BARI
Europe,"Southern Europe",Italy,Lombardy,BERGAMO
Europe,"Southern Europe",Italy,Emilia-Romagna,BOLOGNA
Europe,"Southern Europe",Italy,"Trentino-Alto Adige",BOLZANO
Europe,"Southern Europe",Italy,Lombardy,BRESCIA
Europe,"Southern Europe",Italy,Apulia,BRINDISI
Europe,"Southern Europe",Italy,Lombardy,"BUSTO ARSIZIO"
Europe,"Southern Europe",Italy,Sardinia,CAGLIARI
Europe,"Southern Europe",Italy,Molise,CAMPOBASSO
Europe,"Southern Europe",Italy,Emilia-Romagna,CARPI
Europe,"Southern Europe",Italy,Tuscany,CARRARA
Europe,"Southern Europe",Italy,Campania,"CASALNUOVO DI NAPOLI"
Europe,"Southern Europe",Italy,Campania,CASERTA
Europe,"Southern Europe",Italy,Campania,CASORIA
Europe,"Southern Europe",Italy,Sicily,CATANIA
Europe,"Southern Europe",Italy,Calabria,CATANZARO
Europe,"Southern Europe",Italy,Emilia-Romagna,CESENA
Europe,"Southern Europe",Italy,Abruzzo,CHIETI
Europe,"Southern Europe",Italy,Lombardy,"CINISELLO BALSAMO"
Europe,"Southern Europe",Italy,Lombardy,COMO
Europe,"Southern Europe",Italy,Calabria,COSENZA
Europe,"Southern Europe",Italy,Lombardy,CREMONA
Europe,"Southern Europe",Italy,Emilia-Romagna,FAENZA
Europe,"Southern Europe",Italy,Emilia-Romagna,FERRARA
Europe,"Southern Europe",Italy,Lazio,FIUMICINO
Europe,"Southern Europe",Italy,Tuscany,FLORENCE
Europe,"Southern Europe",Italy,Apulia,FOGGIA
Europe,"Southern Europe",Italy,Emilia-Romagna,FORLI
Europe,"Southern Europe",Italy,Lombardy,GALLARATE
Europe,"Southern Europe",Italy,Sicily,GELA
Europe,"Southern Europe",Italy,Liguria,GENOA
Europe,"Southern Europe",Italy,Tuscany,GROSSETO
Europe,"Southern Europe",Italy,Emilia-Romagna,IMOLA
Europe,"Southern Europe",Italy,Liguria,"LA SPEZIA"
Europe,"Southern Europe",Italy,Lazio,LATINA
Europe,"Southern Europe",Italy,Apulia,LECCE
Europe,"Southern Europe",Italy,Lombardy,LEGNANO
Europe,"Southern Europe",Italy,Tuscany,LUCCA
Europe,"Southern Europe",Italy,Campania,"MARANO DI NAPOLI"
Europe,"Southern Europe",Italy,Tuscany,MASSA
Europe,"Southern Europe",Italy,Basilicata,MATERA
Europe,"Southern Europe",Italy,Sicily,MESSINA
Europe,"Southern Europe",Italy,Lombardy,MILAN
Europe,"Southern Europe",Italy,Lombardy,MILAN
Europe,"Southern Europe",Italy,Emilia-Romagna,MODENA
Europe,"Southern Europe",Italy,Lombardy,MONZA
Europe,"Southern Europe",Italy,Campania,NAPLES
Europe,"Southern Europe",Italy,Piedmont,NOVARA
Europe,"Southern Europe",Italy,Veneto,PADOVA
Europe,"Southern Europe",Italy,Sicily,PALERMO
Europe,"Southern Europe",Italy,Emilia-Romagna,PARMA
Europe,"Southern Europe",Italy,Lombardy,PAVIA
Europe,"Southern Europe",Italy,Umbria,PERUGIA
Europe,"Southern Europe",Italy,Marche,PESARO
Europe,"Southern Europe",Italy,Abruzzo,PESCARA
Europe,"Southern Europe",Italy,Emilia-Romagna,PIACENZA
Europe,"Southern Europe",Italy,Tuscany,PISA
Europe,"Southern Europe",Italy,Tuscany,PISTOIA
Europe,"Southern Europe",Italy,"Friuli-Venezia Giulia",PORDENONE
Europe,"Southern Europe",Italy,Basilicata,POTENZA
Europe,"Southern Europe",Italy,Sicily,RAGUSA
Europe,"Southern Europe",Italy,Emilia-Romagna,RAVENNA
Europe,"Southern Europe",Italy,Lombardy,RHO
Europe,"Southern Europe",Italy,Emilia-Romagna,RIMINI
Europe,"Southern Europe",Italy,Latium,ROME
Europe,"Southern Europe",Italy,Latium,ROME
Europe,"Southern Europe",Italy,Campania,SALERNO
Europe,"Southern Europe",Italy,Sardinia,SASSARI
Europe,"Southern Europe",Italy,Lombardy,"SESTO SAN GIOVANNI"
Europe,"Southern Europe",Italy,Tuscany,SIENA
Europe,"Southern Europe",Italy,Sicily,SYRACUSE
Europe,"Southern Europe",Italy,Apulia,TARANTO
Europe,"Southern Europe",Italy,Abruzzo,TERAMO
Europe,"Southern Europe",Italy,Umbria,TERNI
Europe,"Southern Europe",Italy,Lazio,TIVOLI
Europe,"Southern Europe",Italy,Apulia,TRANI
Europe,"Southern Europe",Italy,Sicily,TRAPANI
Europe,"Southern Europe",Italy,"Trentino-Alto Adige",TRENTO
Europe,"Southern Europe",Italy,Veneto,TREVISO
Europe,"Southern Europe",Italy,"Friuli-Venezia Giulia",TRIESTE
Europe,"Southern Europe",Italy,Piedmont,TURIN
Europe,"Southern Europe",Italy,"Friuli-Venezia Giulia",UDINE
Europe,"Southern Europe",Italy,Lombardy,VARESE
Europe,"Southern Europe",Italy,Veneto,VENICE
Europe,"Southern Europe",Italy,Veneto,VERONA
Europe,"Southern Europe",Italy,Tuscany,VIAREGGIO
Europe,"Southern Europe",Italy,Veneto,VICENZA
Europe,"Southern Europe",Italy,Lombardy,VIGEVANO
Europe,"Southern Europe",Macedonia,"Skopje Region",SKOPJE
Europe,"Southern Europe",Portugal,Almada,ALMADA
Europe,"Southern Europe",Portugal,Aveiro,AVEIRO
Europe,"Southern Europe",Portugal,Barreiro,BARREIRO
Europe,"Southern Europe",Portugal,Beja,BEJA
Europe,"Southern Europe",Portugal,Braga,BRAGA
Europe,"Southern Europe",Portugal,Braganca,BRAGANCA
Europe,"Southern Europe",Portugal,"Caldas da Rainha","CALDAS DA RAINHA"
Europe,"Southern Europe",Portugal,"Santa Cruz",CANICO
Europe,"Southern Europe",Portugal,"Castelo Branco","CASTELO BRANCO"
Europe,"Southern Europe",Portugal,Coimbra,COIMBRA
Europe,"Southern Europe",Portugal,Covilha,COVILHA
Europe,"Southern Europe",Portugal,Evora,EVORA
Europe,"Southern Europe",Portugal,Fafe,FAFE
Europe,"Southern Europe",Portugal,Faro,FARO
Europe,"Southern Europe",Portugal,Funchal,FUNCHAL
Europe,"Southern Europe",Portugal,Fundao,FUNDAO
Europe,"Southern Europe",Portugal,Guarda,GUARDA
Europe,"Southern Europe",Portugal,Guimaraes,GUIMARAES
Europe,"Southern Europe",Portugal,Horta,HORTA
Europe,"Southern Europe",Portugal,Lagos,LAGOS
Europe,"Southern Europe",Portugal,Leiria,LEIRIA
Europe,"Southern Europe",Portugal,Lisbon,LISBON
Europe,"Southern Europe",Portugal,"Santa Maria da Feira",LOUROSA
Europe,"Southern Europe",Portugal,Maia,MAIA
Europe,"Southern Europe",Portugal,"Marinha Grande","MARINHA GRANDE"
Europe,"Southern Europe",Portugal,Matosinhos,MATOSINHOS
Europe,"Southern Europe",Portugal,Mealhada,MEALHADA
Europe,"Southern Europe",Portugal,Ourem,OUREM
Europe,"Southern Europe",Portugal,"Peso da Regua","PESO DA REGUA"
Europe,"Southern Europe",Portugal,"Ponta Delgada","PONTA DELGADA"
Europe,"Southern Europe",Portugal,Portimao,PORTIMAO
Europe,"Southern Europe",Portugal,Porto,PORTO
Europe,"Southern Europe",Portugal,Loule,QUARTEIRA
Europe,"Southern Europe",Portugal,Sintra,QUELUZ
Europe,"Southern Europe",Portugal,"Ribeira Grande","RIBEIRA GRANDE"
Europe,"Southern Europe",Portugal,Santarem,SANTAREM
Europe,"Southern Europe",Portugal,Santarem,SANTAREM
Europe,"Southern Europe",Portugal,"Santiago do Cacem","SANTIAGO DO CACEM"
Europe,"Southern Europe",Portugal,Setubal,SETUBAL
Europe,"Southern Europe",Portugal,Sines,SINES
Europe,"Southern Europe",Portugal,Tomar,TOMAR
Europe,"Southern Europe",Portugal,Valongo,VALONGO
Europe,"Southern Europe",Portugal,"Vila do Conde","VILA DO CONDE"
Europe,"Southern Europe",Portugal,"Vila Nova de Gaia","VILA NOVA DE GAIA"
Europe,"Southern Europe",Portugal,"Vila Real","VILA REAL"
Europe,"Southern Europe",Portugal,Viseu,VISEU
Europe,"Southern Europe",Serbia,"Central Serbia",BELGRADE
Europe,"Southern Europe",Serbia,,"NOVI SAD"
Europe,"Southern Europe",Serbia,,PRISTINA
Europe,"Southern Europe",Slovenia,,CELJE
Europe,"Southern Europe",Slovenia,,IZOLA
Europe,"Southern Europe",Slovenia,,KOPER
Europe,"Southern Europe",Slovenia,,KRANJ
Europe,"Southern Europe",Slovenia,Ljubljana,LJUBLJANA
Europe,"Southern Europe",Slovenia,,MARIBOR
Europe,"Southern Europe",Slovenia,,"MURSKA SOBOTA"
Europe,"Southern Europe",Slovenia,,"NOVO MESTO"
Europe,"Southern Europe",Slovenia,,PTUJ
Europe,"Southern Europe",Slovenia,,"SKOFJA LOKA"
Europe,"Southern Europe",Slovenia,,TRBOVLJE
Europe,"Southern Europe",Spain,Catalonia,BARCELONA
Europe,"Southern Europe",Spain,Biscay,BILBAO
Europe,"Southern Europe",Spain,,CARTAGENA
Europe,"Southern Europe",Spain,Granada,GRANADA
Europe,"Southern Europe",Spain,Madrid,MADRID
Europe,"Southern Europe",Spain,Málaga,MÁLAGA
Europe,"Southern Europe",Spain,"Balearic Islands",PALMA
Europe,"Southern Europe",Spain,Navarre,PAMPLONA
Europe,"Southern Europe",Spain,,SALAMANCA
Europe,"Southern Europe",Spain,,"SAN FERNANDO"
Europe,"Southern Europe",Spain," Canary Islands","SANTA CRUZ DE TENERIFE"
Europe,"Southern Europe",Spain,Seville,SEVILLE
Europe,"Southern Europe",Spain,Valencia,VALENCIA
Europe,"Southern Europe",Spain,Valencia,VALENCIA
Europe,"Southern Europe",Spain, Aragon,ZARAGOZA
Europe,"Western Europe",Austria,"Upper Austria",ANSFELDEN
Europe,"Western Europe",Austria,,BADEN
Europe,"Western Europe",Austria,Vorarlberg,DORNBIRN
Europe,"Western Europe",Austria,"Upper Austria",GMUNDEN
Europe,"Western Europe",Austria,Styria,GRAZ
Europe,"Western Europe",Austria,Tyrol,INNSBRUCK
Europe,"Western Europe",Austria,Carinthia,KLAGENFURT
Europe,"Western Europe",Austria,"Upper Austria",LINZ
Europe,"Western Europe",Austria,"Lower Austria",MODLING
Europe,"Western Europe",Austria,"Lower Austria",NEUNKIRCHEN
Europe,"Western Europe",Austria,Salzburg,SALZBURG
Europe,"Western Europe",Austria,Salzburg,"SANKT JOHANN IM PONGAU"
Europe,"Western Europe",Austria,Tyrol,SCHWAZ
Europe,"Western Europe",Austria,Vienna,VIENNA
Europe,"Western Europe",Austria,Vienna,VIENNA
Europe,"Western Europe",Austria,Carinthia,VILLACH
Europe,"Western Europe",Austria,"Lower Austria","WIENER NEUSTADT"
Europe,"Western Europe",Austria,"Upper Austria",ZWETTL
Europe,"Western Europe",Belgium,"East Flanders",AALST
Europe,"Western Europe",Belgium,Flanders,ANTWERP
Europe,"Western Europe",Belgium,"West Flanders",BRUGES
Europe,"Western Europe",Belgium,"Brussels Capital",BRUSSELS
Europe,"Western Europe",Belgium,Brussels,BRUSSELS
Europe,"Western Europe",Belgium,"Flemish Brabant",DILBEEK
Europe,"Western Europe",Belgium,Limburg,GENK
Europe,"Western Europe",Belgium,"East Flanders",GENT
Europe,"Western Europe",Belgium,Limburg,HASSELT
Europe,"Western Europe",Belgium,"West Flanders",KNOKKE-HEIST
Europe,"Western Europe",Belgium,"West Flanders",KORTRIJK
Europe,"Western Europe",Belgium,"Flemish Brabant",LEUVEN
Europe,"Western Europe",Belgium,Liège,LIÈGE
Europe,"Western Europe",Belgium,"East Flanders",LOKEREN
Europe,"Western Europe",Belgium,Antwerp,MECHELEN
Europe,"Western Europe",Belgium,Hainaut,MONS
Europe,"Western Europe",Belgium,Hainaut,MOUSCRON
Europe,"Western Europe",Belgium,Namur,NAMUR
Europe,"Western Europe",Belgium,"West Flanders",OSTEND
Europe,"Western Europe",Belgium,"West Flanders",ROESELARE
Europe,"Western Europe",Belgium,"East Flanders",SINT-NIKLAAS
Europe,"Western Europe",Belgium,Hainaut,TOURNAI
Europe,"Western Europe",Belgium,"West Flanders",WAREGEM
Europe,"Western Europe",France,Aquitaine,AGEN
Europe,"Western Europe",France,"Provence-Alpes-Cote d'Azur",AIX-EN-PROVENCE
Europe,"Western Europe",France,Rhone-Alpes,AIX-LES-BAINS
Europe,"Western Europe",France,Corsica,AJACCIO
Europe,"Western Europe",France,Midi-Pyrenees,ALBI
Europe,"Western Europe",France,Picardy,AMIENS
Europe,"Western Europe",France,"Pays de la Loire",ANGERS
Europe,"Western Europe",France,Aquitaine,ANGLET
Europe,"Western Europe",France,Poitou-Charentes,ANGOULEME
Europe,"Western Europe",France,Rhone-Alpes,ANNECY
Europe,"Western Europe",France,Rhone-Alpes,ANNEMASSE
Europe,"Western Europe",France,"Provence-Alpes-Cote d'Azur",ANTIBES
Europe,"Western Europe",France,Ile-de-France,ARGENTEUIL
Europe,"Western Europe",France,"Provence-Alpes-Cote d'Azur",ARLES
Europe,"Western Europe",France,"Provence-Alpes-Cote d'Azur",AUBAGNE
Europe,"Western Europe",France,Burgundy,AUXERRE
Europe,"Western Europe",France,"Provence-Alpes-Cote d'Azur",AVIGNON
Europe,"Western Europe",France,Corsica,BASTIA
Europe,"Western Europe",France,Aquitaine,BAYONNE
Europe,"Western Europe",France,Aquitaine,BEGLES
Europe,"Western Europe",France,Franche-Comte,BELFORT
Europe,"Western Europe",France,Franche-Comte,BESANCON
Europe,"Western Europe",France,Ile-de-France,BEZONS
Europe,"Western Europe",France,Aquitaine,BIARRITZ
Europe,"Western Europe",France,Centre,BLOIS
Europe,"Western Europe",France,Aquitaine,BORDEAUX
Europe,"Western Europe",France,Ile-de-France,BOULOGNE-BILLANCOURT
Europe,"Western Europe",France,Centre,BOURGES
Europe,"Western Europe",France,Brittany,BREST
Europe,"Western Europe",France,Brittany,BREST
Europe,"Western Europe",France,"Lower Normandy",CAEN
Europe,"Western Europe",France,"Provence-Alpes-Côte d'Azur",CANNES
Europe,"Western Europe",France,Languedoc-Roussillon,CARCASSONNE
Europe,"Western Europe",France,"Provence-Alpes-Cote d'Azur",CAVAILLON
Europe,"Western Europe",France,Ile-de-France,CERGY
Europe,"Western Europe",France,Burgundy,CHALON-SUR-SAONE
Europe,"Western Europe",France,Rhone-Alpes,CHAMBERY
Europe,"Western Europe",France,Centre,CHARTRES
Europe,"Western Europe",France,Ile-de-France,CHATENAY-MALABRY
Europe,"Western Europe",France,"Pays de la Loire",CHOLET
Europe,"Western Europe",France,Auvergne,CLERMONT-FERRAND
Europe,"Western Europe",France,Ile-de-France,CLICHY
Europe,"Western Europe",France,Alsace,COLMAR
Europe,"Western Europe",France,Picardy,COMPIEGNE
Europe,"Western Europe",France,Ile-de-France,COURBEVOIE
Europe,"Western Europe",France,Ile-de-France,CRETEIL
Europe,"Western Europe",France,Burgundy,DIJON
Europe,"Western Europe",France,Franche-Comte,DOLE
Europe,"Western Europe",France,Nord-Pas-de-Calais,DOUAI
Europe,"Western Europe",France,Ile-de-France,EVRY
Europe,"Western Europe",France,"Provence-Alpes-Cote d'Azur",GARDANNE
Europe,"Western Europe",France,Ile-de-France,GONESSE
Europe,"Western Europe",France,Rhône-Alpes,GRENOBLE
Europe,"Western Europe",France,"Provence-Alpes-Cote d'Azur",HYERES
Europe,"Western Europe",France,Ile-de-France,ISSY-LES-MOULINEAUX
Europe,"Western Europe",France,Poitou-Charentes,"LA ROCHELLE"
Europe,"Western Europe",France,Aquitaine,"LA TESTE-DE-BUCH"
Europe,"Western Europe",France,Brittany,LANNION
Europe,"Western Europe",France,"Pays de la Loire",LAVAL
Europe,"Western Europe",France,"Upper Normandy","LE HAVRE"
Europe,"Western Europe",France,"Pays de la Loire","LE MANS"
Europe,"Western Europe",France,Ile-de-France,LEVALLOIS-PERRET
Europe,"Western Europe",France,Nord-Pas-de-Calais,LILLE
Europe,"Western Europe",France,Limousin,LIMOGES
Europe,"Western Europe",France,Brittany,LORIENT
Europe,"Western Europe",France,,LYON
Europe,"Western Europe",France,,LYON
Europe,"Western Europe",France,Burgundy,MACON
Europe,"Western Europe",France,"Provence-Alpes-Cote d'Azur",MANOSQUE
Europe,"Western Europe",France,Ile-de-France,MANTES-LA-JOLIE
Europe,"Western Europe",France,,MARSEILLE
Europe,"Western Europe",France,Ile-de-France,MASSY
Europe,"Western Europe",France,Nord-Pas-de-Calais,MAUBEUGE
Europe,"Western Europe",France,Ile-de-France,MELUN
Europe,"Western Europe",France,Lorraine,METZ
Europe,"Western Europe",France,Franche-Comte,MONTBELIARD
Europe,"Western Europe",France,Ile-de-France,MONTIGNY-LE-BRETONNEUX
Europe,"Western Europe",France,Languedoc-Roussillon,MONTPELLIER
Europe,"Western Europe",France,Ile-de-France,MONTREUIL
Europe,"Western Europe",France,Alsace,MULHOUSE
Europe,"Western Europe",France,Lorraine,NANCY
Europe,"Western Europe",France,Ile-de-France,NANTERRE
Europe,"Western Europe",France,"Pays de la Loire",NANTES
Europe,"Western Europe",France,Ile-de-France,NEUILLY-SUR-SEINE
Europe,"Western Europe",France,,NICE
Europe,"Western Europe",France,Languedoc-Roussillon,NIMES
Europe,"Western Europe",France,Poitou-Charentes,NIORT
Europe,"Western Europe",France,"Provence-Alpes-Cote d'Azur",ORANGE
Europe,"Western Europe",France,Centre,ORLEANS
Europe,"Western Europe",France,Ile-de-France,PALAISEAU
Europe,"Western Europe",France,Ile-de-France,PANTIN
Europe,"Western Europe",France,,PARIS
Europe,"Western Europe",France,,PARIS
Europe,"Western Europe",France,Aquitaine,PAU
Europe,"Western Europe",France,Ile-de-France,POISSY
Europe,"Western Europe",France,Poitou-Charentes,POITIERS
Europe,"Western Europe",France,Ile-de-France,PONTOISE
Europe,"Western Europe",France,Brittany,QUIMPER
Europe,"Western Europe",France,Champagne-Ardenne,REIMS
Europe,"Western Europe",France,Brittany,RENNES
Europe,"Western Europe",France,Nord-Pas-de-Calais,ROUBAIX
Europe,"Western Europe",France,Haute-Normandie,ROUEN
Europe,"Western Europe",France,Ile-de-France,SAINT-DENIS
Europe,"Western Europe",France,Ile-de-France,SAINTE-GENEVIEVE-DES-BOIS
Europe,"Western Europe",France,Rhône-Alpes,SAINT-ÉTIENNE
Europe,"Western Europe",France,Brittany,SAINT-MALO
Europe,"Western Europe",France,Picardy,SAINT-QUENTIN
Europe,"Western Europe",France,"Provence-Alpes-Cote d'Azur",SALON-DE-PROVENCE
Europe,"Western Europe",France,Alsace,STRASBOURG
Europe,"Western Europe",France,Ile-de-France,SURESNES
Europe,"Western Europe",France,"Provence-Alpes-Cote d'Azur",TOULON
Europe,"Western Europe",France,,TOULOUSE
Europe,"Western Europe",France,Centre,TOURS
Europe,"Western Europe",France,Champagne-Ardenne,TROYES
Europe,"Western Europe",France,Rhone-Alpes,VALENCE
Europe,"Western Europe",France,Nord-Pas-de-Calais,VALENCIENNES
Europe,"Western Europe",France,"Provence-Alpes-Cote d'Azur",VALLAURIS
Europe,"Western Europe",France,Brittany,VANNES
Europe,"Western Europe",France,Ile-de-France,VERSAILLES
Europe,"Western Europe",France,Auvergne,VICHY
Europe,"Western Europe",France,Rhone-Alpes,VILLEURBANNE
Europe,"Western Europe",France,"Provence-Alpes-Cote d'Azur",VITROLLES
Europe,"Western Europe",Germany,"North Rhine-Westphalia",AACHEN
Europe,"Western Europe",Germany,Bavaria,AUGSBURG
Europe,"Western Europe",Germany,Berlin,BERLIN
Europe,"Western Europe",Germany,"North Rhine-Westphalia",BIELEFELD
Europe,"Western Europe",Germany,"North Rhine-Westphalia",BOCHUM
Europe,"Western Europe",Germany,"North Rhine-Westphalia",BONN
Europe,"Western Europe",Germany,"North Rhine-Westphalia",BOTTROP
Europe,"Western Europe",Germany,Potsdam,BRANDENBURG
Europe,"Western Europe",Germany,Bremen,BREMEN
Europe,"Western Europe",Germany,Saxony,CHEMNITZ
Europe,"Western Europe",Germany,"North Rhine-Westphalia",COLOGNE
Europe,"Western Europe",Germany,Brandenburg,COTTBUS
Europe,"Western Europe",Germany,Hesse,DARMSTADT
Europe,"Western Europe",Germany,"North Rhine-Westphalia",DORTMUND
Europe,"Western Europe",Germany,Saxony,DRESDEN
Europe,"Western Europe",Germany,"North Rhine-Westphalia",DUISBURG
Europe,"Western Europe",Germany,"North Rhine-Westphalia",DUSSELDORF
Europe,"Western Europe",Germany,Thuringia,ERFURT
Europe,"Western Europe",Germany,Bavaria,ERLANGEN
Europe,"Western Europe",Germany,"North Rhine-Westphalia",ESSEN
Europe,"Western Europe",Germany,Hesse,FRANKFURT
Europe,"Western Europe",Germany,Baden-Wurttemberg,FREIBURG
Europe,"Western Europe",Germany,Bavaria,FURTH
Europe,"Western Europe",Germany,"North Rhine-Westphalia",GELSENKIRCHEN
Europe,"Western Europe",Germany,"Lower Saxony",GOTTINGEN
Europe,"Western Europe",Germany,"North Rhine-Westphalia",HAGEN
Europe,"Western Europe",Germany,Saxony-Anhalt,HALLE
Europe,"Western Europe",Germany,Hamburg,HAMBURG
Europe,"Western Europe",Germany,"Lower Saxony",HANNOVER
Europe,"Western Europe",Germany,Baden-Wurttemberg,HEIDELBERG
Europe,"Western Europe",Germany,Baden-Wurttemberg,HEILBRONN
Europe,"Western Europe",Germany,Bavaria,INGOLSTADT
Europe,"Western Europe",Germany,Thuringia,JENA
Europe,"Western Europe",Germany,Baden-Württemberg,KARLSRUHE
Europe,"Western Europe",Germany,Hesse,KASSEL
Europe,"Western Europe",Germany,Schleswig-Holstein,KIEL
Europe,"Western Europe",Germany,Rhineland-Palatinate,KOBLENZ
